"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
80091,1.45266611317691,-1.32796807117707,1.22341544811447,-1.1022168985524,-2.18421062955729,-0.371952219510726,-1.60727334651571,0.0588788111073998,-0.94064035042814,1.27011475391518,-0.995916673968846,-0.975225482081839,-0.164320094015366,-0.8423850667098,-0.166391046850192,-0.453721463647879,0.760989211481944,0.125490760097895,-0.0752142655364246,-0.376452396833307,-0.249857958911366,-0.17640777025037,0.0736507967380673,0.364189572216594,0.228306029946503,-0.193209945448168,0.0751457097718422,0.0312763057185509,12.95,"sain"
138880,-2.8216922682859,-9.28865817473934,-3.63393931022309,1.08927158742487,-3.31595845285266,1.00511333007761,2.31020553665273,-0.469803144341533,-0.17974073976697,-0.348503003802361,0.28092581558438,-0.366437828060619,-0.844738535413992,0.50081523464781,-0.619395636715725,1.65338389650408,0.126052091404102,-0.509099054591741,0.543906676318301,5.15061715825207,1.35184543437092,-2.01377974156912,-1.84773044982844,0.407673129579564,-1.43329807413822,-0.872666958145197,-0.49549098538539,0.395006177623424,2583.54,"sain"
152993,1.81685198165271,-1.53574901441517,0.550529776291316,1.01413988260135,-1.54339205358365,1.48881854533008,-1.83758519839413,0.495967844016463,1.38563828907942,0.575141596611596,-2.50807064200665,0.307033707361238,0.236970419039269,-1.41486050367441,-1.61422602528669,-1.61213354036119,0.0859264481400651,1.6464260488732,-0.824074456083637,-0.476605767351774,-0.223728478995234,0.187000417403619,0.114623887747409,0.251748557946555,-0.208406469687248,-0.483602394818661,0.141891594180741,0.00384876980416621,94.71,"sain"
148401,-0.696826342170126,0.117511041960934,1.50764294474868,-0.645673796247005,0.091680844552531,-0.761739595244481,0.522479233137468,-0.012734093140496,0.0980714766381032,-0.87483967758275,-0.992231193977732,-0.0093806681122673,-0.0147056161974134,-0.116664432769465,0.103152429482755,0.385956464700663,-0.57320058994835,-0.309562476565682,-0.162872706162777,0.121977022149546,-0.119651864456417,-0.544992436620595,0.245942410470897,0.0264491300730239,-0.642922375553986,0.198943563816734,0.0618055492482755,0.164818387547344,70,"sain"
93869.5541542964,-11.8476095006454,7.1203546977267,-18.6369030549448,7.94306947087789,-10.9177700155163,-4.66928963587337,-14.0486637562872,7.7535213882668,-4.01234274081108,-15.4027996356801,7.81956732047129,-15.8249806366423,0.388327090801315,-14.0955749184302,-0.520393561307022,-11.1001846064547,-15.7673462319481,-5.81577420861324,2.8445785332482,-1.01495741295697,2.75545160700356,0.376807186869425,-0.894496971010593,0.418834011054195,0.000205876031278043,-0.0181158524721456,-1.93538901508808,-0.566999572948109,91.0891913860757,"defaut"
79520,-3.2623853812915,-1.72430738142014,0.767517997037413,-0.068937280451916,3.46264327534637,-1.69215812368977,-1.09701405027388,-0.175131705473314,0.503040649449079,0.0985246516347935,-1.46531179293999,-0.349705566187225,-0.587457860931296,-0.0474569293454257,0.0516964857024449,-0.00265408869738086,-0.403379636768965,-0.811230855133581,-0.257336537374822,-1.64948905060783,-0.437201180287543,-0.1614102328309,-1.51844020469549,-0.734245466476328,0.203632458287856,0.486949290423343,0.0974684886238223,0.102618349749201,0.01,"sain"
169988,2.18069699127915,-1.5011210344511,-0.873624426945364,-1.51309659107778,-1.44748248787551,-0.833693210605183,-1.06819619690933,-0.154145143359555,-1.42678334144865,1.74949564059554,0.695285522026969,-0.334566397354961,-0.220437049785576,-0.0735265569663309,-0.869730740234103,-0.434821300044051,0.340883281787955,0.378980308330168,0.113060861926695,-0.399873430285566,-0.0950471803356635,0.114825672126543,0.203364422162321,0.0483509590734102,-0.241532440519605,-0.188224431489329,-0.0049533487953469,-0.0553893866303827,51,"sain"
77072,1.16288155321982,-0.101371514351807,0.305046062806517,0.410956416665422,-0.448318018984009,-0.314503481777976,-0.240853043497665,0.210737790982781,0.196984371185289,0.132340267975338,1.18946753428247,-0.411598816632918,-2.70514126163671,1.06200785443512,0.804365528994514,0.250087253336226,-0.171594371791022,-0.159029280169393,-0.125355163579324,-0.274308996741558,-0.154399607389884,-0.597126333325263,0.127145486344697,-0.0336575419861806,0.094493578912222,0.29922435183951,-0.0509607155979852,-0.00412726344075492,12.9,"sain"
131106.232332796,-0.114977930630242,1.85745804182539,-3.85915337581463,4.28912344444553,-0.731208945923565,-0.0627434231080977,-1.89093342368991,1.00834234114063,-0.995239250732818,-3.42392314240797,2.90787273308588,-3.56207007398427,-1.56501288221156,-7.05797949180384,-0.288649986117535,-2.36199244281359,-0.672114068217994,0.972888464700136,2.277384124561,0.39742110814946,0.478051936397068,0.591661743357672,0.177327815890099,0.237992987483712,-0.39133265252409,0.0281538371434023,0.338011440139183,-0.012920302374813,114.681316464618,"defaut"
90803.3016654477,1.914822255354,1.60678358833616,-4.19639046319983,2.36352342748062,2.04757553670102,-1.55528617299594,0.634640950775334,-0.182767039971054,1.17000526647893,-2.79330496152975,3.36986432804722,-3.77210044599465,-1.03560622224774,-4.70348227330507,-0.895444704485848,1.80827231347897,5.93149119415738,3.42191735534621,-1.1912939727324,-0.225453994126993,-0.470184839325366,-0.969327028378839,-0.0517625723359113,-0.0398665985904044,0.375576109422895,-0.557717423087935,0.0289830650096683,0.0838058059493856,1,"defaut"
40086,1.08369268125484,1.17950120574809,-1.34615039129229,1.99882440095464,0.818034176163642,-0.771419407716543,0.230307373480955,0.0936831311994367,-0.167594341704434,-1.95980925751416,2.80433477984687,0.312424168769405,-0.595976467281167,-4.66257695501824,-0.299515020029103,1.00141391934549,3.90282478361756,1.61960922680862,-0.888087464222472,-0.0601585380014646,-0.311999618117422,-0.639699711353317,-0.120249014807271,-0.180217694458199,0.609282565276013,-0.339524442352566,0.0967012906089022,0.114971915513805,1,"defaut"
40774,-0.855284985752781,0.742053218178115,0.502717555739391,0.510591951416572,1.65639460047429,4.60149062442949,-0.845388012525676,1.71303863494015,0.313543694593484,-0.565886867885912,-1.32845742120809,0.441177733063838,-0.35002500771267,-0.351572991851716,-1.4380556858771,-0.90262835684156,0.560096520315789,-0.115405082434754,2.02505608556733,0.174460413625698,-0.413747524355579,-0.918283603247733,-0.0935128710158609,1.0000140848896,0.201729589821885,-0.381913564168219,0.306302652364697,0.113251615433971,8.68,"sain"
160356.01491547,-0.683769527909056,5.0265976445653,-8.27007009340987,7.71583811575144,-0.195327308676976,-2.69315309349264,-3.35402415970748,1.44950303471518,-4.41492528423269,-5.8735564810298,4.57991614568306,-7.42382316156309,-0.0725656630627247,-12.9205670676548,1.02531261877603,-2.77604508154462,-2.77887707181884,-0.100371370986357,0.661692380060166,0.817009886898473,0.58400271499908,-0.595145642288107,0.0358131058919354,-0.7924682762927,-0.000978728020116893,0.532984905410803,0.652338721624008,0.185742349220005,0.77,"defaut"
123553,-0.349162627488397,0.831489345347916,-1.07380924272995,-1.02072344409406,2.09192187539341,0.396433322922323,1.69682779302621,0.0262944772731294,-0.76044256196863,-1.47153430159071,-0.0389530402866517,0.159627154402465,0.190704082732592,-0.794697081186103,-0.133065778070752,-0.938006229831669,1.32609804196103,-1.61132004523777,-1.89815073663202,-0.0746300893123073,0.210076949060273,0.663543001769713,-0.152389502665083,-0.368850881288826,0.373057256554022,0.671884807904048,-0.0460100005618585,0.0154755626344742,76.77,"sain"
85181,-3.00345942213401,2.09615030972986,-0.487030347865578,3.06945315960973,-1.77432868427117,0.251804209642436,-4.32877649482139,-2.42547814428288,-0.985222033510513,-3.99521073403213,1.8806015528528,-2.32517912777326,0.636458662971611,-5.41749934539643,-0.262909464785021,-3.81808566437699,-3.70070702592749,-1.99141207812339,0.779950535234061,0.692537380835205,0.163966694003732,1.24564832133152,-0.269241340185825,0.537102119409512,-0.220756683145222,-0.0595547732936557,0.460709677482052,-0.0335506071081744,2,"defaut"
156684,2.04011699079625,-0.0673863819576895,-1.19730876450846,0.191981540166364,0.203880349590213,-0.559150726920073,0.106094831628616,-0.176667980275979,0.200266882289305,0.213642351673416,0.772195119879696,1.39296197160649,0.754870552195545,0.312403824825113,-0.66181359843431,0.11563503420636,-0.668042947904549,-0.420187594845279,0.509494925811073,-0.16223257490261,-0.250063003491255,-0.57808545741395,0.277105456434191,-0.446682463701933,-0.26611702843304,0.206016814548481,-0.0671661223687503,-0.0732841733398353,1.29,"sain"
145660,0.148805228403055,1.45471323965615,0.602022369508728,4.32223098914553,0.687572761306554,0.644062626928508,0.620084475978881,0.209601594839439,-1.86697980262983,1.94480199295912,-0.103552474832109,-0.947895877525586,-1.73855040391879,0.852305503704767,-0.494467652370512,-0.135980574166498,0.0490199499074867,0.473692472979316,1.79587192364391,0.165576994839636,-0.113890633769083,-0.198045985711628,0.123359844547427,-0.419780518604472,-1.20305852670185,0.0617798035697824,0.49540404493412,0.298812370499985,12.1,"sain"
46126,-0.675968170879121,1.08645422415978,0.700259764954644,0.76059162991645,-0.145371648106006,-0.141899278437753,0.62997761531961,0.392123935033628,-1.12446505756937,-0.348820500013255,0.711783379376286,0.671736809529578,0.268280628310022,0.804293788139592,0.282926861784944,0.111341673417593,-0.426930906380309,0.776889990641353,0.841047656556772,0.0876638485617909,0.273582606390492,0.552164192787968,0.00604632832939116,-0.0408378244837244,-0.174673145590427,-0.329384764543499,0.0187484178625663,0.0939223791279305,85,"sain"
124679,0.0206009147025454,0.752145788517008,-0.543094204653316,-0.73200504385828,1.16885982364785,-1.60099077217171,1.08920448902361,-0.349509434437478,-0.0505995695189529,-1.25359143080099,-0.662403140457928,0.163225131124546,0.662700707428083,-1.02087419488268,-0.0305236869422463,0.4441550298628,-0.064135298776209,0.536869918509375,-1.19477903246226,-0.133166166529898,0.337726660069942,1.02322583382789,-0.157980546962096,-0.167312382489558,-0.329913335348438,-0.344719687314826,0.123461614973127,0.137415062202744,11.66,"sain"
153571.731807202,-0.679311845705482,2.26604379297619,-5.81974016750078,2.77252679574115,-1.61142851512368,-2.52693341835417,-1.85906361136381,0.877379705889199,-1.94956199009399,-5.13126797107696,2.75632153516557,-5.33573263952627,-1.39282442232155,-6.91835469801501,1.49132693589422,-3.53869580431655,-3.16679672409588,-1.00742406203,1.71459198369433,0.630054641770528,0.689204444626994,-0.014746513946238,0.342010665298765,-0.0876866652517324,0.0512279347241408,0.642854738322274,0.197198478879957,-0.0201379279616497,188.401975385989,"defaut"
93925.6094059413,-10.7623176491765,7.02198575807534,-16.5471995157394,6.6205246266418,-9.42465668991328,-4.4398006630552,-15.318511994327,3.10088734546316,-4.62366565973941,-14.8751859400985,7.38024612881696,-15.4755919991191,0.0158336924804445,-10.8806636026981,-0.533503648449254,-11.5429098032661,-18.8409825626522,-7.15197814894507,2.09813482968135,0.153480449510362,1.01660729835463,1.16839881310082,-0.294876784012892,0.557177775780005,-1.00183375911679,-0.438420593511693,-0.996133470275047,-0.180283087535982,5.37555620279163,"defaut"
28143,-27.1436784229495,15.3658043803315,-28.4074244550982,6.37089534679314,-20.0878775718571,-4.66631306343841,-18.7094788213717,17.9035743750222,-3.72227873753244,-8.12096173759343,4.41994345577668,-6.21094112120869,1.06383739513242,-5.84352838067721,-0.108836449172905,-5.60659732565665,-11.7562556050179,-4.71494676131661,0.783577593799492,1.70388764553958,1.79682638880552,-1.96097371657716,-0.90224745220798,0.144011442167384,2.02438803943008,-0.204214065769385,1.33215305903359,0.385890728011147,99.99,"defaut"
41224.1958526936,-9.99459056756018,6.0132013545169,-11.1649294812414,8.62901028802502,-8.04522786529768,-3.27432946186614,-13.0375520179224,6.10867586502755,-7.27529300625974,-12.7053740816258,6.91152845475748,-13.3676040974993,0.972813792672131,-13.8753635834568,1.03458555167618,-11.4539556398421,-20.8996565273682,-7.61714748747145,3.14366827005354,0.132859084342506,2.52956024469388,0.349394634662789,-1.17239010396889,0.541218484419848,0.117514794784491,0.392084670771469,0.544009929863551,-0.0498401496147245,25.8929972280166,"defaut"
69210,1.1132732310581,0.278781246158285,0.713653174931179,1.26416039450281,-0.624780273957115,-1.14932019841795,0.21278117201025,-0.275101158834717,-0.108160887982193,-0.0549667914512778,0.273667611434269,0.901837453510806,0.890424516844244,0.17309275869242,0.905493136427677,0.00729547472925133,-0.343565003824447,-0.450288219378431,-0.59238624018301,-0.0125097525586771,-0.00231477216272914,-0.034353478045712,0.016777471536664,0.922388766222888,0.453304741695074,-0.504511175732188,0.0235076075464916,0.0413960060739995,45.57,"sain"
70599,-0.885638965316209,1.23049996810453,1.47806466171919,0.676713605903583,-0.198998240169578,0.0384519548059899,0.348288585011355,0.455190380354183,-0.771622813856799,-0.684871619093413,-1.3098868307337,-0.261562582988943,0.270911100968272,0.443223467351545,1.42179199060823,0.366886965863549,-0.38321046639261,0.396694959802456,0.825398485511719,0.0650293233082314,-0.121906825744135,-0.588107211523098,-0.116924474500026,-0.504727101872393,0.277914632629632,-0.436503952877528,-0.0463231217398624,0.0223023679143422,50,"sain"
20446.619065953,-15.7990110777429,8.75945209188745,-22.7875273387216,11.8656207473551,-9.07870136209905,-2.38458912030091,-16.5469694647324,0.932317071944391,-6.31150615170559,-13.0920682788727,9.82027247275766,-14.0622973704959,0.774940334180583,-13.7699918158694,-0.352745465574817,-7.96120128843535,-11.9688097612352,-4.7812147137239,0.653739768314245,0.992309949635007,-2.35086429775384,1.03752732434617,1.13419404668583,-1.04328059463243,-0.111613855012672,0.657160083170813,2.13689652964273,-1.41175636725433,1,"defaut"
100883,1.95494722505125,-0.445799402820974,-0.0461592484484219,0.225720725028619,-0.388648859281812,0.644039725325168,-1.09423355496566,0.189277092617925,2.29582001493948,-0.262989547671043,1.54115936249253,-1.18339772550982,2.71369139274922,1.09840418401546,-0.641005777322469,0.890921336610738,-0.335249305684329,0.783416943014468,-0.120992083589017,-0.101793555877789,-0.0810225754594149,0.13254333117798,0.289259976977669,0.209556421450704,-0.560269260429337,0.419016378580225,-0.0406624986615692,-0.0494382819488552,15.95,"sain"
131300,2.26871322636912,-1.63461212244431,-0.517656960069716,-1.81625634539111,-1.36682152290524,0.39005188717999,-1.81228429457299,0.248090270409309,-0.875017007970664,1.70297036630582,-0.0554965164776015,-0.792145274645957,-0.39370316760692,-0.388771585125259,-0.335836417641583,0.317079129455081,-0.128312620578905,0.927551986438665,0.284229254157265,-0.439550417326792,-0.278329284548481,-0.40384872231094,0.370535134819922,0.00989654617740208,-0.54477548275873,-0.378633300186916,0.0356977652447222,-0.0445426528092356,10,"sain"
77957,1.12296317275978,-0.362875656529458,1.08051482720055,0.696217321717199,-0.988319153372939,0.193652992746488,-0.783726770695252,0.299487236637189,0.859087827297867,-0.0475673214626661,0.479392118151923,0.4317614686985,-1.08440233253279,-0.0058570269578188,-0.352328101770121,0.511120764953838,-0.48265527673269,0.508236791082639,0.375995564661617,-0.109076020147576,-0.0627329365688172,-0.120304845090186,-0.0262602325264339,0.016968360320394,0.224211706396424,0.321223685468159,0.00165234084860248,0.0148497080306928,28.75,"sain"
112572,1.91050144283845,-1.11801556268582,-0.862105250509822,-1.90300053461325,-1.15954750252798,-1.26380206492086,-0.520069640616226,-0.173523447382282,2.71769935983108,-1.28606169516251,-0.697563853708986,0.407772770304152,-0.753669764499267,0.272528719601831,1.96757057301807,-0.606209646559798,-0.293051483089672,0.551192109836008,0.647902355795598,-0.0920049531057381,0.281435112134494,0.888521915222434,0.0137976542617426,-0.0706453191312756,-0.0307107484727125,-0.742528621701688,0.0596539451291121,-0.0252831671002391,89.09,"sain"
121676,2.05520188201967,0.112872146022207,-1.70452753312177,0.434977455289287,0.368631072096301,-0.902517490637517,0.181483945655639,-0.22701454796585,0.527986726153875,-0.375168240160033,-0.580540336879805,0.0268035291702719,-0.185986334921422,-0.791423605771572,0.230974497239302,0.319648593215202,0.4996605321794,-0.286274476266925,0.0393997676400495,-0.154504774003381,-0.35987249442068,-0.963559976876708,0.338874936315884,0.561801278165424,-0.274082370914407,0.169502399570488,-0.0659601018332466,-0.0290871444089956,10.74,"sain"
70121,-1.12343138737497,0.243210342589406,1.88444090636064,-2.81033921856337,-1.05713737303685,-0.501594774850734,-0.266223899230807,-0.135261152589514,-1.34331692854473,1.9895131409238,-1.07218819293294,-1.67286319808769,0.103658864207774,-1.05451831937447,0.420146971575826,0.0089244810136184,-0.132929637948126,0.52414285858439,-0.860111481918661,0.252769334237868,-0.246068345766347,0.102442286990632,-0.373546703916898,-0.158650047818149,0.596125580692205,-0.151557391876216,0.462063050750566,0.0927745149627138,7.4,"sain"
36535,1.31602320028173,-0.666994605826294,-1.27386397366105,-2.37947183495971,1.58855578156764,3.09106137089962,-0.712888751021532,0.797776188763964,1.52346101770175,-1.14073112161251,-0.189555444933996,0.717850437661633,-0.150093023124152,0.106943585650423,0.743448125472181,-0.605046875852448,-0.244945557632851,-0.114194818205895,1.52348638856217,0.0575647216802544,-0.323247715868728,-0.855507863023248,-0.0235421496239743,1.03959903289382,0.622693612614957,-0.158951765526327,0.0153146735995462,0.0119543399899726,23,"sain"
116211,2.04861419019789,0.0805887004698357,-1.7216701571105,0.766127343641992,0.0855778780952527,-1.18122778074591,0.0451119095952306,-0.24274635470669,0.931272228078289,-0.650668100964944,-0.815927527885055,-0.279036166891165,-0.778969161715094,-1.58393893282227,-0.346158306028839,0.184943923392755,1.2237603575107,0.298766809312289,-0.0614502238996012,-0.227298181466714,-0.0513736143611898,0.152192208326421,0.0300255437823076,-0.19611016053659,0.090282295070728,0.648299789142005,-0.0442329010751306,-0.033595057194202,1,"sain"
164377,-0.794528388069191,0.996394258346953,-0.402718373921811,-0.652479648130692,1.15362002930252,0.271514828640967,0.473381429189592,0.641194052813627,-0.101067190210425,-2.05597703113702,-0.0743163774550462,0.629308182547478,0.337437748814099,-1.37263829448359,0.153277881379566,-0.852695747392752,2.11988561754195,-1.21685241202539,-1.14486285984177,-0.221965105117241,0.00421886137942304,0.153865469705108,0.0144839131192636,-1.14443180427648,-0.596391860393036,-0.0690924760734707,0.105479625246384,0.116965896934344,17.33,"sain"
160941,-0.0319889587176247,0.665218897144728,0.302621754066011,-0.666555033283773,0.291128522310186,-0.790604065885118,0.816028763881537,0.0482065255324638,-0.0727575718199638,-0.21126678441905,0.625480016194741,0.0229287459472182,-1.68813762566023,0.638447983742588,-0.886616348629452,0.0966589030910479,-0.481697814893448,-0.169978761499386,0.110571463162373,-0.118584671200827,-0.210240648701449,-0.551360026961853,0.115070968519357,-0.0337723254749567,-0.59590512565271,0.125797306450961,0.232986129751569,0.0848277990845055,11.99,"sain"
153372,2.01832898114025,-0.284569518511382,-3.10211261688092,-0.404706319956628,2.58831373072861,3.29811147865672,-0.489685365066511,0.796562487342223,0.631890047874296,-0.449997354194371,0.0242020233713754,0.151791996065713,-0.389421578650107,-0.970608393877703,-0.116247798155943,-0.200865376119181,0.831661532047376,-0.130704166043157,-0.181092809314472,-0.112248742648724,0.0604909830070072,0.367817231489341,0.015660463452202,0.68673627096255,0.238530771218932,0.74646480144769,-0.0357663880257741,-0.0501710478418628,11.5,"sain"
131122,2.17866392200595,-0.572701993029024,-1.67823280859052,-0.20101879141281,-0.334252507837643,-1.32436546884119,0.0818739913142646,-0.42976092521904,-0.575331697521769,0.940410347097969,-1.22183602315146,-0.408864586478906,-0.725524074805281,0.467536563682744,-0.491856959975649,-2.14076293455184,0.310801338791471,0.522492623158023,-0.632859525380672,-0.691132582286878,-0.361524380526086,-0.403106145693113,0.135741000591408,-0.0108447462173607,0.0811702753875194,0.613690388921562,-0.0786186474046346,-0.0751430481474856,14,"sain"
68207,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1,"defaut"
170384,-0.363299605796793,0.69555933281649,0.546683593198231,-0.458885407353101,0.0913164084166714,0.325620305908975,-0.1927383490968,0.575039128721687,0.363724753470525,-0.99483454485644,-1.89571175784726,-0.0807855221475636,0.331093919602177,0.0400433427447646,0.629832436724231,0.312258200403427,-0.59054394448405,0.810528741079111,0.307937170880301,-0.121269105039698,0.319493822936148,0.911911613175314,-0.293472267223162,0.0687815649191069,0.179464438971036,-0.0550864780523358,-0.041759526856345,-0.0345232885918486,9.99,"sain"
125113,2.05556034917354,-0.018830730461968,-1.05454024860311,0.403246107327363,-0.0655359041266766,-1.11715392832791,0.203872107416191,-0.338196001695634,0.462085590450749,0.0500939545591188,-0.602783796834423,0.732591163384049,0.575239684068043,0.178335776110439,0.0307422899454689,-0.188074870718931,-0.261160281658811,-1.02196808314557,0.0710432943739435,-0.199509020054667,-0.27800897570401,-0.632786178911855,0.341552240023073,0.000840824595892996,-0.295680592386654,0.199431497168275,-0.0640200102323418,-0.0595474948123035,0.89,"sain"
41236.7627946455,-10.3033706514308,6.27960843719154,-13.1767958328251,8.91813296327696,-9.85697107123948,-2.87724404113654,-12.7574270648351,6.6903199496246,-7.09562296741205,-12.810574073531,6.79014385654528,-13.072984180633,1.1709903264303,-13.6998592503195,0.956755167653465,-10.9742134727275,-20.5832624380041,-7.51907449804597,2.88694924501274,-0.235699651251614,2.48490220772984,0.357437305457618,-0.0586365804934164,0.483031292906824,0.146760415773784,0.331345114199272,0.170017074058288,-0.465825970389505,111.284651640756,"defaut"
